Time,Position,theta,Force
13.818,0.000465391,1.51984e-08,2.22773e-06
13.819,0.000465392,1.53212e-08,2.23803e-06
13.82,0.000465392,1.54435e-08,2.2483e-06
13.821,0.000465393,1.55655e-08,2.25853e-06
13.822,0.000465393,1.56871e-08,2.26873e-06
13.823,0.000465394,1.58084e-08,2.27889e-06
13.824,0.000465394,1.59293e-08,2.28901e-06
13.825,0.000465395,1.60499e-08,2.29911e-06
13.826,0.000465395,1.61701e-08,2.30917e-06
13.827,0.000465396,1.62899e-08,2.31919e-06
13.828,0.000465396,1.64094e-08,2.32918e-06
13.829,0.000465397,1.65285e-08,2.33913e-06
13.83,0.000465397,1.66473e-08,2.34905e-06
13.831,0.000465398,1.67657e-08,2.35894e-06
13.832,0.000465398,1.68838e-08,2.36879e-06
13.833,0.000465399,1.70015e-08,2.3786e-06
13.834,0.000465399,1.71188e-08,2.38838e-06
13.835,0.0004654,1.72358e-08,2.39813e-06
13.836,0.0004654,1.73525e-08,2.40784e-06
13.837,0.000465401,1.74687e-08,2.41752e-06
13.838,0.000465401,1.75847e-08,2.42717e-06
13.839,0.000465402,1.77002e-08,2.43678e-06
13.84,0.000465402,1.78154e-08,2.44635e-06
13.841,0.000465403,1.79303e-08,2.4559e-06
13.842,0.000465403,1.80448e-08,2.4654e-06
13.843,0.000465404,1.8159e-08,2.47488e-06
13.844,0.000465404,1.82728e-08,2.48432e-06
13.845,0.000465405,1.83862e-08,2.49372e-06
13.846,0.000465405,1.84993e-08,2.50309e-06
13.847,0.000465406,1.86121e-08,2.51243e-06
13.848,0.000465406,1.87245e-08,2.52173e-06
13.849,0.000465407,1.88365e-08,2.531e-06
13.85,0.000465407,1.89482e-08,2.54024e-06
13.851,0.000465408,1.90595e-08,2.54944e-06
13.852,0.000465408,1.91705e-08,2.55861e-06
13.853,0.000465409,1.92811e-08,2.56774e-06
13.854,0.000465409,1.93914e-08,2.57684e-06
13.855,0.00046541,1.95014e-08,2.58591e-06
13.856,0.00046541,1.96109e-08,2.59494e-06
13.857,0.000465411,1.97202e-08,2.60394e-06
13.858,0.000465411,1.98291e-08,2.61291e-06
13.859,0.000465412,1.99376e-08,2.62184e-06
13.86,0.000465412,2.00458e-08,2.63074e-06
13.861,0.000465413,2.01536e-08,2.6396e-06
13.862,0.000465413,2.02611e-08,2.64843e-06
13.863,0.000465414,2.03682e-08,2.65723e-06
13.864,0.000465414,2.0475e-08,2.666e-06
13.865,0.000465415,2.05815e-08,2.67473e-06
13.866,0.000465415,2.06876e-08,2.68343e-06
13.867,0.000465416,2.07933e-08,2.69209e-06
13.868,0.000465416,2.08987e-08,2.70072e-06
13.869,0.000465417,2.10038e-08,2.70932e-06
13.87,0.000465417,2.11085e-08,2.71788e-06
13.871,0.000465418,2.12129e-08,2.72641e-06
13.872,0.000465418,2.13169e-08,2.73491e-06
13.873,0.000465419,2.14205e-08,2.74338e-06
13.874,0.000465419,2.15239e-08,2.75181e-06
13.875,0.00046542,2.16269e-08,2.76021e-06
13.876,0.00046542,2.17295e-08,2.76858e-06
13.877,0.000465421,2.18318e-08,2.77691e-06
13.878,0.000465421,2.19337e-08,2.78521e-06
13.879,0.000465422,2.20353e-08,2.79348e-06
13.88,0.000465422,2.21366e-08,2.80171e-06
13.881,0.000465423,2.22375e-08,2.80991e-06
13.882,0.000465423,2.23381e-08,2.81808e-06
13.883,0.000465424,2.24383e-08,2.82622e-06
13.884,0.000465424,2.25382e-08,2.83432e-06
13.885,0.000465425,2.26378e-08,2.84239e-06
13.886,0.000465426,2.2737e-08,2.85043e-06
13.887,0.000465426,2.28359e-08,2.85844e-06
13.888,0.000465427,2.29344e-08,2.86641e-06
13.889,0.000465427,2.30326e-08,2.87435e-06
13.89,0.000465428,2.31304e-08,2.88226e-06
13.891,0.000465428,2.32279e-08,2.89013e-06
13.892,0.000465429,2.33251e-08,2.89797e-06
13.893,0.000465429,2.34219e-08,2.90578e-06
13.894,0.00046543,2.35184e-08,2.91356e-06
13.895,0.00046543,2.36146e-08,2.92131e-06
13.896,0.000465431,2.37104e-08,2.92902e-06
13.897,0.000465431,2.38058e-08,2.9367e-06
13.898,0.000465432,2.3901e-08,2.94435e-06
13.899,0.000465432,2.39958e-08,2.95197e-06
13.9,0.000465433,2.40902e-08,2.95955e-06
13.901,0.000465433,2.41844e-08,2.96711e-06
13.902,0.000465434,2.42781e-08,2.97463e-06
13.903,0.000465434,2.43716e-08,2.98212e-06
13.904,0.000465435,2.44647e-08,2.98957e-06
13.905,0.000465435,2.45575e-08,2.997e-06
13.906,0.000465436,2.46499e-08,3.00439e-06
13.907,0.000465437,2.4742e-08,3.01175e-06
13.908,0.000465437,2.48338e-08,3.01908e-06
13.909,0.000465438,2.49253e-08,3.02638e-06
13.91,0.000465438,2.50164e-08,3.03364e-06
13.911,0.000465439,2.51071e-08,3.04088e-06
13.912,0.000465439,2.51976e-08,3.04808e-06
13.913,0.00046544,2.52877e-08,3.05525e-06
13.914,0.00046544,2.53774e-08,3.06239e-06
13.915,0.000465441,2.54669e-08,3.06949e-06
13.916,0.000465441,2.5556e-08,3.07657e-06
13.917,0.000465442,2.56448e-08,3.08361e-06
13.918,0.000465442,2.57332e-08,3.09063e-06
13.919,0.000465443,2.58213e-08,3.09761e-06
13.92,0.000465443,2.59091e-08,3.10456e-06
13.921,0.000465444,2.59966e-08,3.11147e-06
13.922,0.000465445,2.60837e-08,3.11836e-06
13.923,0.000465445,2.61705e-08,3.12522e-06
13.924,0.000465446,2.62569e-08,3.13204e-06
13.925,0.000465446,2.63431e-08,3.13884e-06
13.926,0.000465447,2.64289e-08,3.1456e-06
13.927,0.000465447,2.65144e-08,3.15233e-06
13.928,0.000465448,2.65995e-08,3.15903e-06
13.929,0.000465448,2.66843e-08,3.1657e-06
13.93,0.000465449,2.67688e-08,3.17234e-06
13.931,0.000465449,2.6853e-08,3.17894e-06
13.932,0.00046545,2.69368e-08,3.18552e-06
13.933,0.00046545,2.70203e-08,3.19207e-06
13.934,0.000465451,2.71035e-08,3.19858e-06
13.935,0.000465452,2.71864e-08,3.20506e-06
13.936,0.000465452,2.72689e-08,3.21152e-06
13.937,0.000465453,2.73511e-08,3.21794e-06
13.938,0.000465453,2.7433e-08,3.22433e-06
13.939,0.000465454,2.75146e-08,3.23069e-06
13.94,0.000465454,2.75958e-08,3.23702e-06
13.941,0.000465455,2.76768e-08,3.24332e-06
13.942,0.000465455,2.77573e-08,3.24959e-06
13.943,0.000465456,2.78376e-08,3.25583e-06
13.944,0.000465456,2.79176e-08,3.26204e-06
13.945,0.000465457,2.79972e-08,3.26821e-06
13.946,0.000465458,2.80765e-08,3.27436e-06
13.947,0.000465458,2.81555e-08,3.28048e-06
13.948,0.000465459,2.82341e-08,3.28657e-06
13.949,0.000465459,2.83125e-08,3.29262e-06
13.95,0.00046546,2.83905e-08,3.29865e-06
13.951,0.00046546,2.84682e-08,3.30465e-06
13.952,0.000465461,2.85456e-08,3.31061e-06
13.953,0.000465461,2.86226e-08,3.31655e-06
13.954,0.000465462,2.86994e-08,3.32245e-06
13.955,0.000465463,2.87758e-08,3.32833e-06
13.956,0.000465463,2.88519e-08,3.33418e-06
13.957,0.000465464,2.89277e-08,3.33999e-06
13.958,0.000465464,2.90032e-08,3.34578e-06
13.959,0.000465465,2.90783e-08,3.35153e-06
13.96,0.000465465,2.91531e-08,3.35726e-06
13.961,0.000465466,2.92277e-08,3.36296e-06
13.962,0.000465466,2.93019e-08,3.36862e-06
13.963,0.000465467,2.93758e-08,3.37426e-06
13.964,0.000465468,2.94493e-08,3.37987e-06
13.965,0.000465468,2.95226e-08,3.38545e-06
13.966,0.000465469,2.95955e-08,3.391e-06
13.967,0.000465469,2.96682e-08,3.39652e-06
13.968,0.00046547,2.97405e-08,3.40201e-06
13.969,0.00046547,2.98125e-08,3.40747e-06
13.97,0.000465471,2.98842e-08,3.4129e-06
13.971,0.000465471,2.99555e-08,3.4183e-06
13.972,0.000465472,3.00266e-08,3.42367e-06
13.973,0.000465473,3.00973e-08,3.42901e-06
13.974,0.000465473,3.01678e-08,3.43433e-06
13.975,0.000465474,3.02379e-08,3.43961e-06
13.976,0.000465474,3.03077e-08,3.44487e-06
13.977,0.000465475,3.03772e-08,3.45009e-06
13.978,0.000465475,3.04464e-08,3.45529e-06
13.979,0.000465476,3.05153e-08,3.46046e-06
13.98,0.000465477,3.05839e-08,3.4656e-06
13.981,0.000465477,3.06522e-08,3.47071e-06
13.982,0.000465478,3.07201e-08,3.47579e-06
13.983,0.000465478,3.07878e-08,3.48084e-06
13.984,0.000465479,3.08551e-08,3.48587e-06
13.985,0.000465479,3.09222e-08,3.49086e-06
13.986,0.00046548,3.09889e-08,3.49583e-06
13.987,0.000465481,3.10553e-08,3.50077e-06
13.988,0.000465481,3.11214e-08,3.50567e-06
13.989,0.000465482,3.11872e-08,3.51055e-06
13.99,0.000465482,3.12528e-08,3.51541e-06
13.991,0.000465483,3.1318e-08,3.52023e-06
13.992,0.000465483,3.13828e-08,3.52502e-06
13.993,0.000465484,3.14474e-08,3.52979e-06
13.994,0.000465485,3.15117e-08,3.53453e-06
13.995,0.000465485,3.15757e-08,3.53924e-06
13.996,0.000465486,3.16394e-08,3.54392e-06
13.997,0.000465486,3.17028e-08,3.54857e-06
13.998,0.000465487,3.17658e-08,3.5532e-06
13.999,0.000465487,3.18286e-08,3.5578e-06
14,0.000465488,3.18911e-08,3.56236e-06
14.001,0.000465489,3.19533e-08,3.5669e-06
14.002,0.000465489,3.20151e-08,3.57142e-06
14.003,0.00046549,3.20767e-08,3.5759e-06
14.004,0.00046549,3.2138e-08,3.58036e-06
14.005,0.000465491,3.21989e-08,3.58479e-06
14.006,0.000465491,3.22596e-08,3.58919e-06
14.007,0.000465492,3.232e-08,3.59356e-06
14.008,0.000465493,3.238e-08,3.59791e-06
14.009,0.000465493,3.24398e-08,3.60222e-06
14.01,0.000465494,3.24993e-08,3.60651e-06
14.011,0.000465494,3.25585e-08,3.61077e-06
14.012,0.000465495,3.26174e-08,3.61501e-06
14.013,0.000465496,3.26759e-08,3.61922e-06
14.014,0.000465496,3.27342e-08,3.6234e-06
14.015,0.000465497,3.27922e-08,3.62755e-06
14.016,0.000465497,3.28499e-08,3.63167e-06
14.017,0.000465498,3.29073e-08,3.63577e-06
14.018,0.000465499,3.29644e-08,3.63984e-06
14.019,0.000465499,3.30213e-08,3.64388e-06
14.02,0.0004655,3.30778e-08,3.6479e-06
14.021,0.0004655,3.3134e-08,3.65188e-06
14.022,0.000465501,3.31899e-08,3.65584e-06
14.023,0.000465501,3.32456e-08,3.65978e-06
14.024,0.000465502,3.33009e-08,3.66368e-06
14.025,0.000465503,3.3356e-08,3.66756e-06
14.026,0.000465503,3.34108e-08,3.67142e-06
14.027,0.000465504,3.34652e-08,3.67524e-06
14.028,0.000465504,3.35194e-08,3.67904e-06
14.029,0.000465505,3.35733e-08,3.68281e-06
14.03,0.000465506,3.36269e-08,3.68656e-06
14.031,0.000465506,3.36802e-08,3.69027e-06
14.032,0.000465507,3.37333e-08,3.69397e-06
14.033,0.000465507,3.3786e-08,3.69763e-06
14.034,0.000465508,3.38385e-08,3.70127e-06
14.035,0.000465509,3.38906e-08,3.70488e-06
14.036,0.000465509,3.39425e-08,3.70846e-06
14.037,0.00046551,3.39941e-08,3.71202e-06
14.038,0.00046551,3.40454e-08,3.71555e-06
14.039,0.000465511,3.40964e-08,3.71906e-06
14.04,0.000465512,3.41472e-08,3.72254e-06
14.041,0.000465512,3.41976e-08,3.72599e-06
14.042,0.000465513,3.42478e-08,3.72942e-06
14.043,0.000465513,3.42976e-08,3.73282e-06
14.044,0.000465514,3.43472e-08,3.73619e-06
14.045,0.000465515,3.43965e-08,3.73954e-06
14.046,0.000465515,3.44456e-08,3.74286e-06
14.047,0.000465516,3.44943e-08,3.74615e-06
14.048,0.000465516,3.45428e-08,3.74942e-06
14.049,0.000465517,3.4591e-08,3.75267e-06
14.05,0.000465518,3.46389e-08,3.75588e-06
14.051,0.000465518,3.46865e-08,3.75908e-06
14.052,0.000465519,3.47338e-08,3.76224e-06
14.053,0.000465519,3.47809e-08,3.76538e-06
14.054,0.00046552,3.48277e-08,3.7685e-06
14.055,0.000465521,3.48741e-08,3.77158e-06
14.056,0.000465521,3.49204e-08,3.77465e-06
14.057,0.000465522,3.49663e-08,3.77768e-06
14.058,0.000465523,3.5012e-08,3.78069e-06
14.059,0.000465523,3.50574e-08,3.78368e-06
14.06,0.000465524,3.51025e-08,3.78664e-06
14.061,0.000465524,3.51473e-08,3.78958e-06
14.062,0.000465525,3.51918e-08,3.79248e-06
14.063,0.000465526,3.52361e-08,3.79537e-06
14.064,0.000465526,3.52801e-08,3.79823e-06
14.065,0.000465527,3.53239e-08,3.80106e-06
14.066,0.000465527,3.53673e-08,3.80387e-06
14.067,0.000465528,3.54105e-08,3.80665e-06
14.068,0.000465529,3.54534e-08,3.80941e-06
14.069,0.000465529,3.5496e-08,3.81214e-06
14.07,0.00046553,3.55384e-08,3.81485e-06
14.071,0.000465531,3.55805e-08,3.81753e-06
14.072,0.000465531,3.56223e-08,3.82019e-06
14.073,0.000465532,3.56638e-08,3.82282e-06
14.074,0.000465532,3.57051e-08,3.82543e-06
14.075,0.000465533,3.57461e-08,3.82801e-06
14.076,0.000465534,3.57868e-08,3.83057e-06
14.077,0.000465534,3.58273e-08,3.83311e-06
14.078,0.000465535,3.58675e-08,3.83561e-06
14.079,0.000465535,3.59074e-08,3.8381e-06
14.08,0.000465536,3.5947e-08,3.84056e-06
14.081,0.000465537,3.59864e-08,3.84299e-06
14.082,0.000465537,3.60255e-08,3.8454e-06
14.083,0.000465538,3.60644e-08,3.84779e-06
14.084,0.000465539,3.6103e-08,3.85015e-06
14.085,0.000465539,3.61413e-08,3.85249e-06
14.086,0.00046554,3.61793e-08,3.8548e-06
14.087,0.00046554,3.62171e-08,3.85709e-06
14.088,0.000465541,3.62546e-08,3.85935e-06
14.089,0.000465542,3.62919e-08,3.86159e-06
14.09,0.000465542,3.63289e-08,3.86381e-06
14.091,0.000465543,3.63656e-08,3.866e-06
14.092,0.000465544,3.64021e-08,3.86817e-06
14.093,0.000465544,3.64382e-08,3.87031e-06
14.094,0.000465545,3.64742e-08,3.87243e-06
14.095,0.000465546,3.65099e-08,3.87453e-06
14.096,0.000465546,3.65453e-08,3.8766e-06
14.097,0.000465547,3.65804e-08,3.87865e-06
14.098,0.000465547,3.66153e-08,3.88067e-06
14.099,0.000465548,3.66499e-08,3.88267e-06
14.1,0.000465549,3.66843e-08,3.88465e-06
14.101,0.000465549,3.67184e-08,3.8866e-06
14.102,0.00046555,3.67522e-08,3.88853e-06
14.103,0.000465551,3.67858e-08,3.89044e-06
14.104,0.000465551,3.68192e-08,3.89232e-06
14.105,0.000465552,3.68522e-08,3.89418e-06
14.106,0.000465553,3.6885e-08,3.89601e-06
14.107,0.000465553,3.69176e-08,3.89782e-06
14.108,0.000465554,3.69499e-08,3.89961e-06
14.109,0.000465554,3.69819e-08,3.90138e-06
14.11,0.000465555,3.70137e-08,3.90312e-06
14.111,0.000465556,3.70453e-08,3.90484e-06
14.112,0.000465556,3.70765e-08,3.90653e-06
14.113,0.000465557,3.71076e-08,3.90821e-06
14.114,0.000465558,3.71383e-08,3.90986e-06
14.115,0.000465558,3.71688e-08,3.91148e-06
14.116,0.000465559,3.71991e-08,3.91309e-06
14.117,0.00046556,3.72291e-08,3.91467e-06
14.118,0.00046556,3.72589e-08,3.91622e-06
14.119,0.000465561,3.72884e-08,3.91776e-06
14.12,0.000465562,3.73176e-08,3.91927e-06
14.121,0.000465562,3.73466e-08,3.92076e-06
14.122,0.000465563,3.73754e-08,3.92223e-06
14.123,0.000465563,3.74039e-08,3.92367e-06
14.124,0.000465564,3.74321e-08,3.92509e-06
14.125,0.000465565,3.74601e-08,3.92649e-06
14.126,0.000465565,3.74879e-08,3.92787e-06
14.127,0.000465566,3.75154e-08,3.92922e-06
14.128,0.000465567,3.75427e-08,3.93055e-06
14.129,0.000465567,3.75697e-08,3.93186e-06
14.13,0.000465568,3.75964e-08,3.93314e-06
14.131,0.000465569,3.76229e-08,3.93441e-06
14.132,0.000465569,3.76492e-08,3.93565e-06
14.133,0.00046557,3.76752e-08,3.93687e-06
14.134,0.000465571,3.7701e-08,3.93807e-06
14.135,0.000465571,3.77266e-08,3.93924e-06
14.136,0.000465572,3.77518e-08,3.9404e-06
14.137,0.000465573,3.77769e-08,3.94153e-06
14.138,0.000465573,3.78017e-08,3.94264e-06
14.139,0.000465574,3.78263e-08,3.94372e-06
14.14,0.000465575,3.78506e-08,3.94479e-06
14.141,0.000465575,3.78746e-08,3.94583e-06
14.142,0.000465576,3.78985e-08,3.94685e-06
14.143,0.000465577,3.79221e-08,3.94785e-06
14.144,0.000465577,3.79454e-08,3.94883e-06
14.145,0.000465578,3.79685e-08,3.94979e-06
14.146,0.000465579,3.79914e-08,3.95072e-06
14.147,0.000465579,3.8014e-08,3.95164e-06
14.148,0.00046558,3.80364e-08,3.95253e-06
14.149,0.000465581,3.80586e-08,3.9534e-06
14.15,0.000465581,3.80805e-08,3.95425e-06
14.151,0.000465582,3.81022e-08,3.95507e-06
14.152,0.000465583,3.81236e-08,3.95588e-06
14.153,0.000465583,3.81448e-08,3.95667e-06
14.154,0.000465584,3.81658e-08,3.95743e-06
14.155,0.000465585,3.81865e-08,3.95817e-06
14.156,0.000465585,3.8207e-08,3.95889e-06
14.157,0.000465586,3.82273e-08,3.95959e-06
14.158,0.000465587,3.82473e-08,3.96027e-06
14.159,0.000465587,3.82671e-08,3.96093e-06
14.16,0.000465588,3.82866e-08,3.96157e-06
14.161,0.000465589,3.8306e-08,3.96218e-06
14.162,0.000465589,3.8325e-08,3.96278e-06
14.163,0.00046559,3.83439e-08,3.96335e-06
14.164,0.000465591,3.83625e-08,3.96391e-06
14.165,0.000465591,3.83809e-08,3.96444e-06
14.166,0.000465592,3.83991e-08,3.96495e-06
14.167,0.000465593,3.8417e-08,3.96544e-06
14.168,0.000465593,3.84347e-08,3.96591e-06
14.169,0.000465594,3.84522e-08,3.96636e-06
14.17,0.000465595,3.84694e-08,3.96679e-06
14.171,0.000465595,3.84864e-08,3.9672e-06
14.172,0.000465596,3.85032e-08,3.96759e-06
14.173,0.000465597,3.85198e-08,3.96796e-06
14.174,0.000465597,3.85361e-08,3.96831e-06
14.175,0.000465598,3.85522e-08,3.96863e-06
14.176,0.000465599,3.85681e-08,3.96894e-06
14.177,0.000465599,3.85838e-08,3.96923e-06
14.178,0.0004656,3.85992e-08,3.96949e-06
14.179,0.000465601,3.86144e-08,3.96974e-06
14.18,0.000465601,3.86294e-08,3.96997e-06
14.181,0.000465602,3.86441e-08,3.97017e-06
14.182,0.000465603,3.86586e-08,3.97036e-06
14.183,0.000465603,3.86729e-08,3.97053e-06
14.184,0.000465604,3.8687e-08,3.97067e-06
14.185,0.000465605,3.87009e-08,3.9708e-06
14.186,0.000465605,3.87145e-08,3.97091e-06
14.187,0.000465606,3.87279e-08,3.971e-06
14.188,0.000465607,3.87411e-08,3.97106e-06
14.189,0.000465608,3.87541e-08,3.97111e-06
14.19,0.000465608,3.87668e-08,3.97114e-06
14.191,0.000465609,3.87794e-08,3.97115e-06
14.192,0.00046561,3.87917e-08,3.97114e-06
14.193,0.00046561,3.88038e-08,3.97111e-06
14.194,0.000465611,3.88156e-08,3.97106e-06
14.195,0.000465612,3.88273e-08,3.97099e-06
14.196,0.000465612,3.88387e-08,3.9709e-06
14.197,0.000465613,3.885e-08,3.97079e-06
14.198,0.000465614,3.8861e-08,3.97067e-06
14.199,0.000465614,3.88718e-08,3.97052e-06
14.2,0.000465615,3.88823e-08,3.97036e-06
14.201,0.000465616,3.88927e-08,3.97017e-06
14.202,0.000465616,3.89028e-08,3.96997e-06
14.203,0.000465617,3.89128e-08,3.96975e-06
14.204,0.000465618,3.89225e-08,3.9695e-06
14.205,0.000465619,3.8932e-08,3.96924e-06
14.206,0.000465619,3.89413e-08,3.96896e-06
14.207,0.00046562,3.89503e-08,3.96867e-06
14.208,0.000465621,3.89592e-08,3.96835e-06
14.209,0.000465621,3.89678e-08,3.96801e-06
14.21,0.000465622,3.89763e-08,3.96766e-06
14.211,0.000465623,3.89845e-08,3.96729e-06
14.212,0.000465623,3.89925e-08,3.96689e-06
14.213,0.000465624,3.90003e-08,3.96648e-06
14.214,0.000465625,3.90079e-08,3.96605e-06
14.215,0.000465626,3.90153e-08,3.96561e-06
14.216,0.000465626,3.90225e-08,3.96514e-06
14.217,0.000465627,3.90295e-08,3.96466e-06
14.218,0.000465628,3.90362e-08,3.96415e-06
14.219,0.000465628,3.90428e-08,3.96363e-06
14.22,0.000465629,3.90491e-08,3.96309e-06
14.221,0.00046563,3.90553e-08,3.96254e-06
14.222,0.00046563,3.90612e-08,3.96196e-06
14.223,0.000465631,3.90669e-08,3.96137e-06
14.224,0.000465632,3.90725e-08,3.96075e-06
14.225,0.000465633,3.90778e-08,3.96012e-06
14.226,0.000465633,3.90829e-08,3.95948e-06
14.227,0.000465634,3.90878e-08,3.95881e-06
14.228,0.000465635,3.90925e-08,3.95813e-06
14.229,0.000465635,3.9097e-08,3.95743e-06
14.23,0.000465636,3.91013e-08,3.95671e-06
14.231,0.000465637,3.91054e-08,3.95597e-06
14.232,0.000465638,3.91093e-08,3.95521e-06
14.233,0.000465638,3.9113e-08,3.95444e-06
14.234,0.000465639,3.91165e-08,3.95365e-06
14.235,0.00046564,3.91198e-08,3.95284e-06
14.236,0.00046564,3.91229e-08,3.95202e-06
14.237,0.000465641,3.91258e-08,3.95118e-06
14.238,0.000465642,3.91285e-08,3.95031e-06
14.239,0.000465643,3.9131e-08,3.94944e-06
14.24,0.000465643,3.91333e-08,3.94854e-06
14.241,0.000465644,3.91354e-08,3.94763e-06
14.242,0.000465645,3.91373e-08,3.9467e-06
14.243,0.000465645,3.91391e-08,3.94575e-06
14.244,0.000465646,3.91406e-08,3.94479e-06
14.245,0.000465647,3.91419e-08,3.94381e-06
14.246,0.000465648,3.9143e-08,3.94281e-06
14.247,0.000465648,3.9144e-08,3.94179e-06
14.248,0.000465649,3.91447e-08,3.94076e-06
14.249,0.00046565,3.91452e-08,3.93971e-06
14.25,0.00046565,3.91456e-08,3.93864e-06
14.251,0.000465651,3.91457e-08,3.93756e-06
14.252,0.000465652,3.91457e-08,3.93646e-06
14.253,0.000465653,3.91455e-08,3.93534e-06
14.254,0.000465653,3.91451e-08,3.93421e-06
14.255,0.000465654,3.91444e-08,3.93306e-06
14.256,0.000465655,3.91436e-08,3.93189e-06
14.257,0.000465655,3.91426e-08,3.93071e-06
14.258,0.000465656,3.91415e-08,3.92951e-06
14.259,0.000465657,3.91401e-08,3.92829e-06
14.26,0.000465658,3.91385e-08,3.92706e-06
14.261,0.000465658,3.91368e-08,3.92581e-06
14.262,0.000465659,3.91348e-08,3.92454e-06
14.263,0.00046566,3.91327e-08,3.92326e-06
14.264,0.000465661,3.91304e-08,3.92196e-06
14.265,0.000465661,3.91279e-08,3.92065e-06
14.266,0.000465662,3.91252e-08,3.91932e-06
14.267,0.000465663,3.91224e-08,3.91797e-06
14.268,0.000465663,3.91193e-08,3.91661e-06
14.269,0.000465664,3.91161e-08,3.91523e-06
14.27,0.000465665,3.91126e-08,3.91383e-06
14.271,0.000465666,3.9109e-08,3.91242e-06
14.272,0.000465666,3.91052e-08,3.91099e-06
14.273,0.000465667,3.91012e-08,3.90955e-06
14.274,0.000465668,3.90971e-08,3.90809e-06
14.275,0.000465669,3.90927e-08,3.90661e-06
14.276,0.000465669,3.90882e-08,3.90512e-06
14.277,0.00046567,3.90835e-08,3.90362e-06
14.278,0.000465671,3.90786e-08,3.90209e-06
14.279,0.000465671,3.90736e-08,3.90056e-06
14.28,0.000465672,3.90683e-08,3.899e-06
14.281,0.000465673,3.90629e-08,3.89743e-06
14.282,0.000465674,3.90573e-08,3.89585e-06
14.283,0.000465674,3.90515e-08,3.89425e-06
14.284,0.000465675,3.90455e-08,3.89263e-06
14.285,0.000465676,3.90394e-08,3.891e-06
14.286,0.000465677,3.90331e-08,3.88936e-06
14.287,0.000465677,3.90266e-08,3.88769e-06
14.288,0.000465678,3.90199e-08,3.88602e-06
14.289,0.000465679,3.9013e-08,3.88433e-06
14.29,0.00046568,3.9006e-08,3.88262e-06
14.291,0.00046568,3.89988e-08,3.8809e-06
14.292,0.000465681,3.89914e-08,3.87916e-06
14.293,0.000465682,3.89839e-08,3.87741e-06
14.294,0.000465683,3.89762e-08,3.87564e-06
14.295,0.000465683,3.89683e-08,3.87386e-06
14.296,0.000465684,3.89602e-08,3.87206e-06
14.297,0.000465685,3.8952e-08,3.87025e-06
14.298,0.000465686,3.89435e-08,3.86842e-06
14.299,0.000465686,3.8935e-08,3.86658e-06
14.3,0.000465687,3.89262e-08,3.86472e-06
14.301,0.000465688,3.89173e-08,3.86285e-06
14.302,0.000465689,3.89082e-08,3.86097e-06
14.303,0.000465689,3.88989e-08,3.85906e-06
14.304,0.00046569,3.88895e-08,3.85715e-06
14.305,0.000465691,3.88799e-08,3.85522e-06
14.306,0.000465692,3.88701e-08,3.85328e-06
14.307,0.000465692,3.88601e-08,3.85132e-06
14.308,0.000465693,3.885e-08,3.84935e-06
14.309,0.000465694,3.88397e-08,3.84736e-06
14.31,0.000465695,3.88293e-08,3.84536e-06
14.311,0.000465695,3.88187e-08,3.84334e-06
14.312,0.000465696,3.88079e-08,3.84131e-06
14.313,0.000465697,3.8797e-08,3.83927e-06
14.314,0.000465698,3.87858e-08,3.83721e-06
14.315,0.000465698,3.87746e-08,3.83514e-06
14.316,0.000465699,3.87631e-08,3.83305e-06
14.317,0.0004657,3.87515e-08,3.83095e-06
14.318,0.000465701,3.87398e-08,3.82884e-06
14.319,0.000465701,3.87278e-08,3.82671e-06
14.32,0.000465702,3.87157e-08,3.82457e-06
14.321,0.000465703,3.87035e-08,3.82241e-06
14.322,0.000465704,3.86911e-08,3.82024e-06
14.323,0.000465704,3.86785e-08,3.81806e-06
14.324,0.000465705,3.86658e-08,3.81586e-06
14.325,0.000465706,3.86529e-08,3.81365e-06
14.326,0.000465707,3.86398e-08,3.81143e-06
14.327,0.000465707,3.86266e-08,3.80919e-06
14.328,0.000465708,3.86132e-08,3.80694e-06
14.329,0.000465709,3.85997e-08,3.80467e-06
14.33,0.00046571,3.8586e-08,3.8024e-06
14.331,0.00046571,3.85721e-08,3.8001e-06
14.332,0.000465711,3.85581e-08,3.7978e-06
14.333,0.000465712,3.8544e-08,3.79548e-06
14.334,0.000465713,3.85296e-08,3.79315e-06
14.335,0.000465713,3.85152e-08,3.7908e-06
14.336,0.000465714,3.85005e-08,3.78845e-06
14.337,0.000465715,3.84857e-08,3.78608e-06
14.338,0.000465716,3.84708e-08,3.78369e-06
14.339,0.000465717,3.84557e-08,3.78129e-06
14.34,0.000465717,3.84405e-08,3.77888e-06
14.341,0.000465718,3.84251e-08,3.77646e-06
14.342,0.000465719,3.84095e-08,3.77402e-06
14.343,0.00046572,3.83938e-08,3.77157e-06
14.344,0.00046572,3.83779e-08,3.76911e-06
14.345,0.000465721,3.83619e-08,3.76664e-06
14.346,0.000465722,3.83457e-08,3.76415e-06
14.347,0.000465723,3.83294e-08,3.76165e-06
14.348,0.000465723,3.8313e-08,3.75914e-06
